Origin,Destination,BusType,DepDateTime,ArrDateTime,Profit
B3,D1,T1,2020-01-01 07:15:00,2020-01-01 10:57:00,350.867736374626
B3,D2,T1,2020-01-01 05:45:00,2020-01-01 09:28:00,359.121727724991
B3,D3,T1,2020-01-01 06:00:00,2020-01-01 09:34:00,351.447097290725
B3,D4,T1,2020-01-01 08:15:00,2020-01-01 11:55:00,358.998140031556
B3,D5,T1,2020-01-01 05:45:00,2020-01-01 09:23:00,354.01394739503
B3,E1,T1,2020-01-01 06:15:00,2020-01-01 10:00:00,384.733437422559
B3,E2,T1,2020-01-01 05:45:00,2020-01-01 09:38:00,376.462468559879
B3,E3,T1,2020-01-01 07:45:00,2020-01-01 11:42:00,384.341246515943
B3,E4,T1,2020-01-01 06:45:00,2020-01-01 10:37:00,379.922111250721
B3,E5,T1,2020-01-01 09:30:00,2020-01-01 13:19:00,375.790364968265
B4,A1,T1,2020-01-01 05:15:00,2020-01-01 07:32:00,218.16599600129
B4,A2,T1,2020-01-01 07:00:00,2020-01-01 09:18:00,213.448172242962
B4,A3,T1,2020-01-01 07:15:00,2020-01-01 09:24:00,213.692737078578
B4,A4,T1,2020-01-01 06:45:00,2020-01-01 08:55:00,218.76834676273
B4,A5,T1,2020-01-01 07:00:00,2020-01-01 09:19:00,218.445141544312
B4,C1,T1,2020-01-01 06:00:00,2020-01-01 09:13:00,303.601394593825
B4,C2,T1,2020-01-01 07:45:00,2020-01-01 10:57:00,300.735261491711
B4,C3,T1,2020-01-01 06:15:00,2020-01-01 09:28:00,300.764161186178
B4,C4,T1,2020-01-01 06:00:00,2020-01-01 09:15:00,305.344859500337
B4,C5,T1,2020-01-01 06:00:00,2020-01-01 09:00:00,307.893644076714
B4,D1,T1,2020-01-01 09:00:00,2020-01-01 12:42:00,353.411059136993
B4,D2,T1,2020-01-01 07:00:00,2020-01-01 10:45:00,358.183895218785
B4,D3,T1,2020-01-01 06:15:00,2020-01-01 09:59:00,357.382334760941
B4,D4,T1,2020-01-01 07:30:00,2020-01-01 11:09:00,359.790437777274
B4,D5,T1,2020-01-01 05:00:00,2020-01-01 08:44:00,353.417134510202
B4,E1,T1,2020-01-01 06:30:00,2020-01-01 10:22:00,384.018049294026
B4,E2,T1,2020-01-01 08:15:00,2020-01-01 12:11:00,382.056987710737
B4,E3,T1,2020-01-01 07:45:00,2020-01-01 11:38:00,378.705393164638
B4,E4,T1,2020-01-01 05:45:00,2020-01-01 09:32:00,375.638769025858
B4,E5,T1,2020-01-01 05:45:00,2020-01-01 09:41:00,384.209441699155
B5,A1,T1,2020-01-01 06:30:00,2020-01-01 08:50:00,219.809632288077
B5,A2,T1,2020-01-01 05:15:00,2020-01-01 07:25:00,216.223434131999
B5,A3,T1,2020-01-01 08:30:00,2020-01-01 10:40:00,212.20907884351
B5,A4,T1,2020-01-01 09:15:00,2020-01-01 11:24:00,210.394517412859
B5,A5,T1,2020-01-01 05:15:00,2020-01-01 07:22:00,216.439731838325
B5,C1,T1,2020-01-01 08:15:00,2020-01-01 11:25:00,304.617987525901
B5,C2,T1,2020-01-01 09:00:00,2020-01-01 12:06:00,308.633139187509
B5,C3,T1,2020-01-01 09:00:00,2020-01-01 12:07:00,309.555360269156
B5,C4,T1,2020-01-01 08:45:00,2020-01-01 11:53:00,307.399280339552
B5,C5,T1,2020-01-01 09:45:00,2020-01-01 12:51:00,309.786283180649
B5,D1,T1,2020-01-01 09:15:00,2020-01-01 12:50:00,356.547344609478
B5,D2,T1,2020-01-01 07:15:00,2020-01-01 10:59:00,359.689172995353
B5,D3,T1,2020-01-01 06:00:00,2020-01-01 09:32:00,357.989095382012
B5,D4,T1,2020-01-01 06:30:00,2020-01-01 10:12:00,351.272109541762
B5,D5,T1,2020-01-01 08:15:00,2020-01-01 11:48:00,352.478521876208
B5,E1,T1,2020-01-01 05:15:00,2020-01-01 09:15:00,383.912185945452
B5,E2,T1,2020-01-01 05:45:00,2020-01-01 09:36:00,383.495741451839
B5,E3,T1,2020-01-01 06:00:00,2020-01-01 09:58:00,384.788240284422
B5,E4,T1,2020-01-01 08:15:00,2020-01-01 12:01:00,382.705536635118
B5,E5,T1,2020-01-01 08:00:00,2020-01-01 11:57:00,384.26292596757
C1,A1,T1,2020-01-01 09:45:00,2020-01-01 12:09:00,236.690376872279
C1,A2,T1,2020-01-01 07:00:00,2020-01-01 09:31:00,231.041661309935
C1,A3,T1,2020-01-01 08:00:00,2020-01-01 10:33:00,236.139413391206
C1,A4,T1,2020-01-01 06:30:00,2020-01-01 08:54:00,234.361284232121
C1,A5,T1,2020-01-01 06:30:00,2020-01-01 08:57:00,234.411401973483
C1,B1,T1,2020-01-01 08:15:00,2020-01-01 11:14:00,296.267954819004
C1,B2,T1,2020-01-01 06:00:00,2020-01-01 09:00:00,297.793686542349
C1,B3,T1,2020-01-01 08:30:00,2020-01-01 11:40:00,304.320500838618
C1,B4,T1,2020-01-01 09:45:00,2020-01-01 12:49:00,301.506493612782
C1,B5,T1,2020-01-01 08:30:00,2020-01-01 11:37:00,298.78098025017
C1,D1,T1,2020-01-01 07:30:00,2020-01-01 11:35:00,402.367485123491
C1,D2,T1,2020-01-01 08:15:00,2020-01-01 12:21:00,400.806685473519
C1,D3,T1,2020-01-01 07:15:00,2020-01-01 11:26:00,401.571422041649
C1,D4,T1,2020-01-01 05:15:00,2020-01-01 09:27:00,402.694484663537
C1,D5,T1,2020-01-01 05:00:00,2020-01-01 09:01:00,403.466537040633
C1,E1,T1,2020-01-01 08:30:00,2020-01-01 12:49:00,434.747343129106
C1,E2,T1,2020-01-01 08:15:00,2020-01-01 12:42:00,425.982630828324
C1,E3,T1,2020-01-01 09:15:00,2020-01-01 13:43:00,430.06122207472
C1,E4,T1,2020-01-01 08:30:00,2020-01-01 12:53:00,425.581163399652
C1,E5,T1,2020-01-01 05:15:00,2020-01-01 09:31:00,426.272177307446
C2,A1,T1,2020-01-01 08:30:00,2020-01-01 10:58:00,230.331543814537
C2,A2,T1,2020-01-01 09:45:00,2020-01-01 12:07:00,232.168624987343
C2,A3,T1,2020-01-01 07:15:00,2020-01-01 09:42:00,237.530636824175
C2,A4,T1,2020-01-01 06:45:00,2020-01-01 09:03:00,237.589138584152
C2,A5,T1,2020-01-01 05:00:00,2020-01-01 07:27:00,236.042257338175
C2,B1,T1,2020-01-01 09:15:00,2020-01-01 12:26:00,304.902887543076
C2,B2,T1,2020-01-01 08:15:00,2020-01-01 11:27:00,297.456774472953
C2,B3,T1,2020-01-01 09:45:00,2020-01-01 12:57:00,296.552425108166
C2,B4,T1,2020-01-01 08:45:00,2020-01-01 11:44:00,303.646347381442
C2,B5,T1,2020-01-01 07:00:00,2020-01-01 09:59:00,300.797112694307
C2,D1,T1,2020-01-01 06:45:00,2020-01-01 10:53:00,402.552918505179
C2,D2,T1,2020-01-01 05:15:00,2020-01-01 09:23:00,406.953952885487
C2,D3,T1,2020-01-01 05:45:00,2020-01-01 09:52:00,402.953469061665
C2,D4,T1,2020-01-01 05:00:00,2020-01-01 09:10:00,406.076082654955
C2,D5,T1,2020-01-01 06:30:00,2020-01-01 10:45:00,408.257087130361
C2,E1,T1,2020-01-01 06:45:00,2020-01-01 11:09:00,429.009835646124
C2,E2,T1,2020-01-01 05:45:00,2020-01-01 10:13:00,428.368072742073
C2,E3,T1,2020-01-01 06:15:00,2020-01-01 10:34:00,427.681169761727
C2,E4,T1,2020-01-01 09:30:00,2020-01-01 13:50:00,434.498909978223
C2,E5,T1,2020-01-01 06:15:00,2020-01-01 10:31:00,430.5403648259
C3,A1,T1,2020-01-01 06:45:00,2020-01-01 09:15:00,237.783669985643
C3,A2,T1,2020-01-01 05:45:00,2020-01-01 08:11:00,236.752700775042
C3,A3,T1,2020-01-01 07:45:00,2020-01-01 10:10:00,232.86348079069
C3,A4,T1,2020-01-01 05:00:00,2020-01-01 07:32:00,233.869370788807
C3,A5,T1,2020-01-01 07:00:00,2020-01-01 09:28:00,238.654074046614
C3,B1,T1,2020-01-01 09:00:00,2020-01-01 12:07:00,299.307682346146
C3,B2,T1,2020-01-01 06:00:00,2020-01-01 09:11:00,295.100707060449
C3,B3,T1,2020-01-01 07:15:00,2020-01-01 10:15:00,299.960237032612
C3,B4,T1,2020-01-01 05:45:00,2020-01-01 08:54:00,302.001906957667
C3,B5,T1,2020-01-01 08:00:00,2020-01-01 10:58:00,299.68934691823
C3,D1,T1,2020-01-01 06:15:00,2020-01-01 10:23:00,405.505347260172
C3,D2,T1,2020-01-01 09:45:00,2020-01-01 13:47:00,400.026159563793
C3,D3,T1,2020-01-01 06:45:00,2020-01-01 10:51:00,407.814085059232
C3,D4,T1,2020-01-01 06:45:00,2020-01-01 10:47:00,404.683323897753
C3,D5,T1,2020-01-01 09:45:00,2020-01-01 13:49:00,400.890364587183
C3,E1,T1,2020-01-01 06:15:00,2020-01-01 10:34:00,433.802028111365
C3,E2,T1,2020-01-01 09:30:00,2020-01-01 13:57:00,433.101652751191
C3,E3,T1,2020-01-01 09:30:00,2020-01-01 13:50:00,432.081539794994
C3,E4,T1,2020-01-01 09:00:00,2020-01-01 13:16:00,428.033577879205
C3,E5,T1,2020-01-01 08:15:00,2020-01-01 12:36:00,429.432196526483
C4,A1,T1,2020-01-01 06:00:00,2020-01-01 08:27:00,236.298902424293
C4,A2,T1,2020-01-01 07:15:00,2020-01-01 09:39:00,231.572679419528
C4,A3,T1,2020-01-01 09:15:00,2020-01-01 11:38:00,235.627232229498
C4,A4,T1,2020-01-01 05:15:00,2020-01-01 07:35:00,238.254546338097
C4,A5,T1,2020-01-01 08:30:00,2020-01-01 11:02:00,233.839750878439
C4,B1,T1,2020-01-01 07:30:00,2020-01-01 10:35:00,296.418204773453
C4,B2,T1,2020-01-01 08:00:00,2020-01-01 11:05:00,303.976058771095
C4,B3,T1,2020-01-01 09:30:00,2020-01-01 12:32:00,295.14745471821
C4,B4,T1,2020-01-01 06:15:00,2020-01-01 09:26:00,300.711831464484
C4,B5,T1,2020-01-01 08:15:00,2020-01-01 11:14:00,296.506113667707
C4,D1,T1,2020-01-01 09:00:00,2020-01-01 13:04:00,406.659887450016
C4,D2,T1,2020-01-01 09:30:00,2020-01-01 13:32:00,407.253755536981
C4,D3,T1,2020-01-01 06:15:00,2020-01-01 10:23:00,403.980012414956
C4,D4,T1,2020-01-01 09:45:00,2020-01-01 13:52:00,405.747837820113
C4,D5,T1,2020-01-01 08:00:00,2020-01-01 12:04:00,407.861082654838
C4,E1,T1,2020-01-01 05:00:00,2020-01-01 09:26:00,432.803537700177
C4,E2,T1,2020-01-01 07:45:00,2020-01-01 12:09:00,428.548966491989
C4,E3,T1,2020-01-01 08:15:00,2020-01-01 12:43:00,426.781055050087
C4,E4,T1,2020-01-01 05:30:00,2020-01-01 09:51:00,428.743980934922
C4,E5,T1,2020-01-01 06:30:00,2020-01-01 10:59:00,428.880725641295
C5,A1,T1,2020-01-01 06:15:00,2020-01-01 08:46:00,235.50543642097
C5,A2,T1,2020-01-01 08:45:00,2020-01-01 11:09:00,233.100615553947
C5,A3,T1,2020-01-01 07:45:00,2020-01-01 10:16:00,230.869769949826
C5,A4,T1,2020-01-01 06:45:00,2020-01-01 09:10:00,231.842459264167
C5,A5,T1,2020-01-01 05:45:00,2020-01-01 08:07:00,234.459586171176
C5,B1,T1,2020-01-01 08:15:00,2020-01-01 11:25:00,297.415971510754
C5,B2,T1,2020-01-01 07:15:00,2020-01-01 10:17:00,297.905298391986
C5,B3,T1,2020-01-01 05:15:00,2020-01-01 08:21:00,302.007714421204
C5,B4,T1,2020-01-01 09:30:00,2020-01-01 12:40:00,296.900251188849
C5,B5,T1,2020-01-01 09:30:00,2020-01-01 12:34:00,303.168024129021
C5,D1,T1,2020-01-01 09:45:00,2020-01-01 13:54:00,403.038859718135
C5,D2,T1,2020-01-01 09:45:00,2020-01-01 13:51:00,402.446078774248
C5,D3,T1,2020-01-01 06:00:00,2020-01-01 10:12:00,400.469339811037
C5,D4,T1,2020-01-01 09:45:00,2020-01-01 13:51:00,407.396865071357
C5,D5,T1,2020-01-01 07:00:00,2020-01-01 11:13:00,407.993323854578
C5,E1,T1,2020-01-01 07:00:00,2020-01-01 11:17:00,430.701810928094
C5,E2,T1,2020-01-01 06:00:00,2020-01-01 10:21:00,430.495669140047
C5,E3,T1,2020-01-01 05:00:00,2020-01-01 09:26:00,430.607510758036
C5,E4,T1,2020-01-01 08:30:00,2020-01-01 12:51:00,432.369581564407
C5,E5,T1,2020-01-01 07:15:00,2020-01-01 11:32:00,429.856304898294
D1,A1,T1,2020-01-01 05:00:00,2020-01-01 07:33:00,242.557991927075
D1,A2,T1,2020-01-01 09:45:00,2020-01-01 12:23:00,246.698637614
D1,A3,T1,2020-01-01 05:45:00,2020-01-01 08:10:00,240.129573678472
D1,A4,T1,2020-01-01 06:15:00,2020-01-01 08:44:00,244.014823986025
D1,A5,T1,2020-01-01 05:00:00,2020-01-01 07:35:00,241.391477510487
D1,B1,T1,2020-01-01 07:15:00,2020-01-01 11:06:00,361.298152066424
D1,B2,T1,2020-01-01 05:45:00,2020-01-01 09:25:00,362.60426807596
D1,B3,T1,2020-01-01 05:30:00,2020-01-01 09:08:00,368.640400156339
D1,B4,T1,2020-01-01 07:15:00,2020-01-01 10:59:00,360.435113244254
D1,B5,T1,2020-01-01 08:00:00,2020-01-01 11:40:00,365.082244217906
D1,C1,T1,2020-01-01 05:30:00,2020-01-01 09:50:00,418.183486913689
D1,C2,T1,2020-01-01 05:00:00,2020-01-01 09:22:00,424.194993886128
D1,C3,T1,2020-01-01 08:30:00,2020-01-01 12:45:00,420.964194382695
D1,C4,T1,2020-01-01 08:45:00,2020-01-01 13:03:00,423.909515812346
D1,C5,T1,2020-01-01 06:30:00,2020-01-01 10:49:00,423.083514810593
D1,E1,T1,2020-01-01 08:30:00,2020-01-01 13:40:00,504.578489577806
D1,E2,T1,2020-01-01 08:15:00,2020-01-01 13:25:00,502.861095318865
D1,E3,T1,2020-01-01 08:00:00,2020-01-01 13:04:00,504.20658691952
D1,E4,T1,2020-01-01 09:30:00,2020-01-01 14:38:00,506.016797761527
D1,E5,T1,2020-01-01 09:15:00,2020-01-01 14:15:00,504.380592104741
D2,A1,T1,2020-01-01 05:30:00,2020-01-01 08:02:00,247.314037580786
D2,A2,T1,2020-01-01 09:15:00,2020-01-01 11:41:00,241.970676611071
D2,A3,T1,2020-01-01 09:15:00,2020-01-01 11:45:00,248.566074194678
D2,A4,T1,2020-01-01 08:00:00,2020-01-01 10:38:00,248.023173916436
D2,A5,T1,2020-01-01 05:00:00,2020-01-01 07:39:00,240.855310231585
D2,B1,T1,2020-01-01 09:30:00,2020-01-01 13:07:00,366.918518165828
D2,B2,T1,2020-01-01 07:15:00,2020-01-01 10:58:00,367.38669550072
D2,B3,T1,2020-01-01 06:45:00,2020-01-01 10:31:00,367.306409043741
D2,B4,T1,2020-01-01 06:45:00,2020-01-01 10:25:00,363.973110098993
D2,B5,T1,2020-01-01 09:45:00,2020-01-01 13:26:00,363.982589437087
D2,C1,T1,2020-01-01 06:15:00,2020-01-01 10:25:00,415.02463626598
