Origin,Destination,BusType,DepDateTime,ArrDateTime,Profit
A2,D1,T1,2020-01-01 09:15:00,2020-01-01 11:51:00,253.617598182718
A2,D2,T1,2020-01-01 06:45:00,2020-01-01 09:15:00,254.595597326227
A2,D3,T1,2020-01-01 08:45:00,2020-01-01 11:17:00,251.124757285379
A2,D4,T1,2020-01-01 09:45:00,2020-01-01 12:16:00,250.70320491572
A2,D5,T1,2020-01-01 05:30:00,2020-01-01 08:13:00,255.083127265501
A2,E1,T1,2020-01-01 08:45:00,2020-01-01 11:36:00,278.174224605495
A2,E2,T1,2020-01-01 05:45:00,2020-01-01 08:38:00,280.016848039517
A2,E3,T1,2020-01-01 08:30:00,2020-01-01 11:30:00,277.95479814604
A2,E4,T1,2020-01-01 09:00:00,2020-01-01 11:55:00,284.166315738255
A2,E5,T1,2020-01-01 08:00:00,2020-01-01 11:00:00,278.206256066207
A3,B1,T1,2020-01-01 09:00:00,2020-01-01 11:12:00,206.258247008257
A3,B2,T1,2020-01-01 05:15:00,2020-01-01 07:18:00,205.947652203615
A3,B3,T1,2020-01-01 06:00:00,2020-01-01 08:10:00,208.152977379325
A3,B4,T1,2020-01-01 09:45:00,2020-01-01 11:59:00,201.233158250532
A3,B5,T1,2020-01-01 06:15:00,2020-01-01 08:24:00,207.178928702623
A3,C1,T1,2020-01-01 06:00:00,2020-01-01 08:19:00,232.949017368458
A3,C2,T1,2020-01-01 07:30:00,2020-01-01 10:00:00,232.521187863418
A3,C3,T1,2020-01-01 08:30:00,2020-01-01 10:49:00,234.648534380762
A3,C4,T1,2020-01-01 06:15:00,2020-01-01 08:34:00,227.316831416111
A3,C5,T1,2020-01-01 06:30:00,2020-01-01 08:54:00,229.661135316969
A3,D1,T1,2020-01-01 08:00:00,2020-01-01 10:30:00,257.140563969979
A3,D2,T1,2020-01-01 07:15:00,2020-01-01 09:47:00,250.470781597636
A3,D3,T1,2020-01-01 06:00:00,2020-01-01 08:44:00,257.07147558613
A3,D4,T1,2020-01-01 07:15:00,2020-01-01 09:50:00,257.013086319005
A3,D5,T1,2020-01-01 05:15:00,2020-01-01 07:59:00,256.873563233763
A3,E1,T1,2020-01-01 05:00:00,2020-01-01 08:00:00,284.642801870776
A3,E2,T1,2020-01-01 05:45:00,2020-01-01 08:42:00,280.646393358593
A3,E3,T1,2020-01-01 07:00:00,2020-01-01 09:51:00,282.498677241381
A3,E4,T1,2020-01-01 08:00:00,2020-01-01 10:54:00,284.714141948924
A3,E5,T1,2020-01-01 08:30:00,2020-01-01 11:17:00,276.662492659641
A4,B1,T1,2020-01-01 08:00:00,2020-01-01 10:09:00,209.585068337894
A4,B2,T1,2020-01-01 06:15:00,2020-01-01 08:16:00,200.17077517315
A4,B3,T1,2020-01-01 08:15:00,2020-01-01 10:18:00,206.838870357305
A4,B4,T1,2020-01-01 07:30:00,2020-01-01 09:38:00,207.488165210519
A4,B5,T1,2020-01-01 06:30:00,2020-01-01 08:30:00,203.735338467194
A4,C1,T1,2020-01-01 06:15:00,2020-01-01 08:34:00,226.968644532731
A4,C2,T1,2020-01-01 09:15:00,2020-01-01 11:37:00,227.598753891253
A4,C3,T1,2020-01-01 09:00:00,2020-01-01 11:15:00,233.205864756806
A4,C4,T1,2020-01-01 07:15:00,2020-01-01 09:40:00,230.132006527298
A4,C5,T1,2020-01-01 09:45:00,2020-01-01 12:10:00,234.117959607713
A4,D1,T1,2020-01-01 07:45:00,2020-01-01 10:24:00,254.5870573466
A4,D2,T1,2020-01-01 05:45:00,2020-01-01 08:24:00,253.309094558735
A4,D3,T1,2020-01-01 07:45:00,2020-01-01 10:20:00,258.27268257286
A4,D4,T1,2020-01-01 08:30:00,2020-01-01 11:00:00,252.503188788045
A4,D5,T1,2020-01-01 09:30:00,2020-01-01 12:13:00,252.906781715771
A4,E1,T1,2020-01-01 06:15:00,2020-01-01 09:13:00,282.757496781582
A4,E2,T1,2020-01-01 09:30:00,2020-01-01 12:27:00,284.607910034488
A4,E3,T1,2020-01-01 05:45:00,2020-01-01 08:42:00,280.935760390031
A4,E4,T1,2020-01-01 05:00:00,2020-01-01 07:53:00,275.053677801023
A4,E5,T1,2020-01-01 05:30:00,2020-01-01 08:27:00,279.802783158958
A5,B1,T1,2020-01-01 07:30:00,2020-01-01 09:41:00,202.7156613979
A5,B2,T1,2020-01-01 06:00:00,2020-01-01 08:13:00,204.872613368259
A5,B3,T1,2020-01-01 07:00:00,2020-01-01 09:02:00,207.479815767801
A5,B4,T1,2020-01-01 06:45:00,2020-01-01 08:50:00,204.976408251905
A5,B5,T1,2020-01-01 07:00:00,2020-01-01 09:08:00,207.152202944949
A5,C1,T1,2020-01-01 05:00:00,2020-01-01 07:24:00,234.692896715525
A5,C2,T1,2020-01-01 09:15:00,2020-01-01 11:41:00,229.13827006887
A5,C3,T1,2020-01-01 07:15:00,2020-01-01 09:32:00,229.366463952328
A5,C4,T1,2020-01-01 09:00:00,2020-01-01 11:29:00,231.877782275061
A5,C5,T1,2020-01-01 05:45:00,2020-01-01 08:14:00,229.384926506796
A5,D1,T1,2020-01-01 06:00:00,2020-01-01 08:43:00,257.754639658784
A5,D2,T1,2020-01-01 06:45:00,2020-01-01 09:25:00,251.206548844634
A5,D3,T1,2020-01-01 09:15:00,2020-01-01 11:47:00,253.294568543836
A5,D4,T1,2020-01-01 09:30:00,2020-01-01 12:00:00,258.926745288448
A5,D5,T1,2020-01-01 05:30:00,2020-01-01 08:01:00,254.228988976335
A5,E1,T1,2020-01-01 07:30:00,2020-01-01 10:25:00,276.351380598099
A5,E2,T1,2020-01-01 09:45:00,2020-01-01 12:36:00,276.124225952124
A5,E3,T1,2020-01-01 05:30:00,2020-01-01 08:15:00,279.138831861064
A5,E4,T1,2020-01-01 05:00:00,2020-01-01 07:55:00,275.762790709295
A5,E5,T1,2020-01-01 09:00:00,2020-01-01 11:50:00,280.44715397238
B1,A1,T1,2020-01-01 07:15:00,2020-01-01 09:23:00,217.989546840442
B1,A2,T1,2020-01-01 08:45:00,2020-01-01 11:03:00,213.886182284131
B1,A3,T1,2020-01-01 07:30:00,2020-01-01 09:46:00,218.798145960457
B1,A4,T1,2020-01-01 07:45:00,2020-01-01 10:00:00,215.123655365547
B1,A5,T1,2020-01-01 09:00:00,2020-01-01 11:12:00,212.762748128163
B1,C1,T1,2020-01-01 06:00:00,2020-01-01 09:08:00,304.359105053799
B1,C2,T1,2020-01-01 07:00:00,2020-01-01 10:02:00,307.332656294747
B1,C3,T1,2020-01-01 08:30:00,2020-01-01 11:44:00,307.479296084716
B1,C4,T1,2020-01-01 08:45:00,2020-01-01 11:52:00,302.306284771597
B1,C5,T1,2020-01-01 07:45:00,2020-01-01 10:57:00,306.250507431458
B1,D1,T1,2020-01-01 07:00:00,2020-01-01 10:44:00,357.327371686265
B1,D2,T1,2020-01-01 09:30:00,2020-01-01 13:08:00,358.679243124702
B1,D3,T1,2020-01-01 08:00:00,2020-01-01 11:42:00,354.379613489001
B1,D4,T1,2020-01-01 08:15:00,2020-01-01 11:57:00,350.566155840405
B1,D5,T1,2020-01-01 06:45:00,2020-01-01 10:29:00,351.756827067426
B1,E1,T1,2020-01-01 05:00:00,2020-01-01 08:55:00,377.629585988529
B1,E2,T1,2020-01-01 09:15:00,2020-01-01 13:13:00,383.630460929228
B1,E3,T1,2020-01-01 06:00:00,2020-01-01 09:59:00,377.357479008014
B1,E4,T1,2020-01-01 09:15:00,2020-01-01 13:10:00,382.023165209258
B1,E5,T1,2020-01-01 08:30:00,2020-01-01 12:24:00,380.435614222564
B2,A1,T1,2020-01-01 06:30:00,2020-01-01 08:50:00,210.999328676484
B2,A2,T1,2020-01-01 08:30:00,2020-01-01 10:46:00,218.320487055209
B2,A3,T1,2020-01-01 08:15:00,2020-01-01 10:24:00,212.262147664485
B2,A4,T1,2020-01-01 05:45:00,2020-01-01 07:54:00,210.764446366762
B2,A5,T1,2020-01-01 08:15:00,2020-01-01 10:30:00,218.767902641538
B2,C1,T1,2020-01-01 07:30:00,2020-01-01 10:40:00,308.226625728923
B2,C2,T1,2020-01-01 07:15:00,2020-01-01 10:21:00,300.77504300376
B2,C3,T1,2020-01-01 07:00:00,2020-01-01 10:10:00,300.414930669334
B2,C4,T1,2020-01-01 06:15:00,2020-01-01 09:22:00,305.866839638596
B2,C5,T1,2020-01-01 06:45:00,2020-01-01 09:52:00,304.570528400716
B2,D1,T1,2020-01-01 05:30:00,2020-01-01 09:08:00,352.076535971756
B2,D2,T1,2020-01-01 05:15:00,2020-01-01 08:45:00,359.47596733177
B2,D3,T1,2020-01-01 08:00:00,2020-01-01 11:42:00,350.474624237385
B2,D4,T1,2020-01-01 06:00:00,2020-01-01 09:41:00,357.60074005533
B2,D5,T1,2020-01-01 09:00:00,2020-01-01 12:38:00,350.159634111472
B2,E1,T1,2020-01-01 05:30:00,2020-01-01 09:26:00,378.588847596824
B2,E2,T1,2020-01-01 09:45:00,2020-01-01 13:45:00,382.789621731353
B2,E3,T1,2020-01-01 05:30:00,2020-01-01 09:16:00,378.889877364913
B2,E4,T1,2020-01-01 07:00:00,2020-01-01 11:00:00,375.725148043198
B2,E5,T1,2020-01-01 09:45:00,2020-01-01 13:30:00,382.50756136193
B3,A1,T1,2020-01-01 05:30:00,2020-01-01 07:43:00,215.483039274484
B3,A2,T1,2020-01-01 08:00:00,2020-01-01 10:21:00,217.747669639137
B3,A3,T1,2020-01-01 06:15:00,2020-01-01 08:32:00,218.712592648165
B3,A4,T1,2020-01-01 09:30:00,2020-01-01 11:42:00,215.318869687645
B3,A5,T1,2020-01-01 05:00:00,2020-01-01 07:21:00,219.132256023939
B3,C1,T1,2020-01-01 08:30:00,2020-01-01 11:41:00,302.40831936051
B3,C2,T1,2020-01-01 09:15:00,2020-01-01 12:22:00,306.458341524764
B3,C3,T1,2020-01-01 07:30:00,2020-01-01 10:44:00,301.781122721625
B3,C4,T1,2020-01-01 09:00:00,2020-01-01 12:12:00,304.030171417499
B3,C5,T1,2020-01-01 08:45:00,2020-01-01 11:45:00,309.181706092024
B3,D1,T1,2020-01-01 06:00:00,2020-01-01 09:36:00,352.536948540524
B3,D2,T1,2020-01-01 06:15:00,2020-01-01 09:52:00,352.80570831826
B3,D3,T1,2020-01-01 05:45:00,2020-01-01 09:18:00,358.696896796519
B3,D4,T1,2020-01-01 05:15:00,2020-01-01 08:54:00,356.78643614659
B3,D5,T1,2020-01-01 08:15:00,2020-01-01 11:47:00,350.242098748447
B3,E1,T1,2020-01-01 07:15:00,2020-01-01 11:03:00,380.079513704687
B3,E2,T1,2020-01-01 06:30:00,2020-01-01 10:21:00,377.473538242217
B3,E3,T1,2020-01-01 08:00:00,2020-01-01 11:50:00,377.855497845757
B3,E4,T1,2020-01-01 07:45:00,2020-01-01 11:38:00,376.395994107274
B3,E5,T1,2020-01-01 06:15:00,2020-01-01 10:02:00,383.436647646254
B4,A1,T1,2020-01-01 06:15:00,2020-01-01 08:32:00,214.546531623155
B4,A2,T1,2020-01-01 07:00:00,2020-01-01 09:14:00,215.940761650882
B4,A3,T1,2020-01-01 05:45:00,2020-01-01 07:54:00,210.068985527205
B4,A4,T1,2020-01-01 09:45:00,2020-01-01 12:03:00,217.406376436429
B4,A5,T1,2020-01-01 07:45:00,2020-01-01 09:56:00,214.201214811088
B4,C1,T1,2020-01-01 07:15:00,2020-01-01 10:28:00,306.528496336801
B4,C2,T1,2020-01-01 05:15:00,2020-01-01 08:18:00,301.060517063181
B4,C3,T1,2020-01-01 05:00:00,2020-01-01 08:14:00,303.973208193691
B4,C4,T1,2020-01-01 07:45:00,2020-01-01 11:00:00,304.416726435976
B4,C5,T1,2020-01-01 08:15:00,2020-01-01 11:18:00,303.798709128931
B4,D1,T1,2020-01-01 08:30:00,2020-01-01 12:04:00,359.483697328268
B4,D2,T1,2020-01-01 07:00:00,2020-01-01 10:45:00,352.341982752278
B4,D3,T1,2020-01-01 06:45:00,2020-01-01 10:21:00,353.796152406953
B4,D4,T1,2020-01-01 08:15:00,2020-01-01 11:48:00,356.088974829711
B4,D5,T1,2020-01-01 08:00:00,2020-01-01 11:36:00,355.56741366352
B4,E1,T1,2020-01-01 08:00:00,2020-01-01 11:56:00,379.914544727283
B4,E2,T1,2020-01-01 08:30:00,2020-01-01 12:30:00,377.594265406985
B4,E3,T1,2020-01-01 09:45:00,2020-01-01 13:41:00,377.899087516401
B4,E4,T1,2020-01-01 07:45:00,2020-01-01 11:43:00,380.385995197448
B4,E5,T1,2020-01-01 05:00:00,2020-01-01 08:55:00,384.92696757774
B5,A1,T1,2020-01-01 07:15:00,2020-01-01 09:28:00,211.688790688499
B5,A2,T1,2020-01-01 09:45:00,2020-01-01 12:02:00,211.815363684637
B5,A3,T1,2020-01-01 05:00:00,2020-01-01 07:09:00,213.756104436001
B5,A4,T1,2020-01-01 07:45:00,2020-01-01 09:54:00,215.911847801335
B5,A5,T1,2020-01-01 06:45:00,2020-01-01 08:55:00,212.970827435283
B5,C1,T1,2020-01-01 07:15:00,2020-01-01 10:28:00,301.850047920287
B5,C2,T1,2020-01-01 07:45:00,2020-01-01 10:52:00,307.845549445
B5,C3,T1,2020-01-01 09:00:00,2020-01-01 12:06:00,306.103625090904
B5,C4,T1,2020-01-01 09:30:00,2020-01-01 12:42:00,309.883029731988
B5,C5,T1,2020-01-01 08:30:00,2020-01-01 11:40:00,300.20773282555
B5,D1,T1,2020-01-01 07:30:00,2020-01-01 11:02:00,359.977859202716
B5,D2,T1,2020-01-01 06:45:00,2020-01-01 10:22:00,358.98327948636
B5,D3,T1,2020-01-01 05:00:00,2020-01-01 08:38:00,354.199557395288
B5,D4,T1,2020-01-01 05:15:00,2020-01-01 08:45:00,358.358335154439
B5,D5,T1,2020-01-01 05:00:00,2020-01-01 08:39:00,352.92579011535
B5,E1,T1,2020-01-01 05:00:00,2020-01-01 08:56:00,380.019669109756
B5,E2,T1,2020-01-01 07:45:00,2020-01-01 11:37:00,376.550246767062
B5,E3,T1,2020-01-01 08:30:00,2020-01-01 12:27:00,377.658645225597
B5,E4,T1,2020-01-01 05:30:00,2020-01-01 09:22:00,380.049302305598
B5,E5,T1,2020-01-01 06:15:00,2020-01-01 10:13:00,376.16078866927
C1,A1,T1,2020-01-01 07:00:00,2020-01-01 09:27:00,238.398063646763
C1,A2,T1,2020-01-01 06:30:00,2020-01-01 08:55:00,233.543827919899
C1,A3,T1,2020-01-01 07:30:00,2020-01-01 09:59:00,233.57835501674
C1,A4,T1,2020-01-01 07:30:00,2020-01-01 09:50:00,232.921183280966
C1,A5,T1,2020-01-01 05:15:00,2020-01-01 07:44:00,230.400544060767
C1,B1,T1,2020-01-01 06:15:00,2020-01-01 09:24:00,303.358212020435
C1,B2,T1,2020-01-01 05:15:00,2020-01-01 08:21:00,301.322775752888
C1,B3,T1,2020-01-01 08:00:00,2020-01-01 11:00:00,302.150800646998
C1,B4,T1,2020-01-01 05:30:00,2020-01-01 08:33:00,297.559378618351
C1,B5,T1,2020-01-01 06:45:00,2020-01-01 09:56:00,303.278566082545
C1,D1,T1,2020-01-01 08:30:00,2020-01-01 12:43:00,407.137984293449
C1,D2,T1,2020-01-01 08:15:00,2020-01-01 12:17:00,400.27588707399
C1,D3,T1,2020-01-01 09:45:00,2020-01-01 13:57:00,402.286788587458
C1,D4,T1,2020-01-01 05:30:00,2020-01-01 09:33:00,406.530388293674
C1,D5,T1,2020-01-01 06:15:00,2020-01-01 10:19:00,402.942599457204
C1,E1,T1,2020-01-01 09:15:00,2020-01-01 13:34:00,426.525861123366
C1,E2,T1,2020-01-01 06:15:00,2020-01-01 10:42:00,433.140661340363
C1,E3,T1,2020-01-01 06:30:00,2020-01-01 10:56:00,433.574746527483
C1,E4,T1,2020-01-01 09:45:00,2020-01-01 14:07:00,429.598767949661
C1,E5,T1,2020-01-01 07:30:00,2020-01-01 11:46:00,426.301462404956
C2,A1,T1,2020-01-01 08:45:00,2020-01-01 11:18:00,237.309929566794
C2,A2,T1,2020-01-01 08:45:00,2020-01-01 11:17:00,231.473346776741
C2,A3,T1,2020-01-01 06:00:00,2020-01-01 08:23:00,239.316252214556
C2,A4,T1,2020-01-01 09:30:00,2020-01-01 11:48:00,235.720934317355
C2,A5,T1,2020-01-01 08:00:00,2020-01-01 10:28:00,231.555482695885
C2,B1,T1,2020-01-01 06:30:00,2020-01-01 09:28:00,298.660693425597
C2,B2,T1,2020-01-01 05:45:00,2020-01-01 08:47:00,303.348691031446
C2,B3,T1,2020-01-01 07:15:00,2020-01-01 10:14:00,301.988154858453
C2,B4,T1,2020-01-01 08:45:00,2020-01-01 11:53:00,303.851690357857
C2,B5,T1,2020-01-01 06:15:00,2020-01-01 09:24:00,296.205819756934
C2,D1,T1,2020-01-01 05:45:00,2020-01-01 09:52:00,407.614086189569
C2,D2,T1,2020-01-01 07:45:00,2020-01-01 11:48:00,404.249960651084
C2,D3,T1,2020-01-01 09:45:00,2020-01-01 13:48:00,403.16666207751
C2,D4,T1,2020-01-01 06:15:00,2020-01-01 10:21:00,401.842456037466
C2,D5,T1,2020-01-01 08:30:00,2020-01-01 12:36:00,402.741108934805
C2,E1,T1,2020-01-01 07:00:00,2020-01-01 11:25:00,427.918657058157
C2,E2,T1,2020-01-01 05:45:00,2020-01-01 10:13:00,430.222109411976
C2,E3,T1,2020-01-01 07:30:00,2020-01-01 11:52:00,427.432034306848
C2,E4,T1,2020-01-01 09:15:00,2020-01-01 13:34:00,428.658888269221
C2,E5,T1,2020-01-01 07:45:00,2020-01-01 12:05:00,431.037353749434
C3,A1,T1,2020-01-01 08:45:00,2020-01-01 11:17:00,235.765777470978
C3,A2,T1,2020-01-01 05:30:00,2020-01-01 07:50:00,239.766972620254
C3,A3,T1,2020-01-01 07:00:00,2020-01-01 09:23:00,235.718851713584
C3,A4,T1,2020-01-01 05:15:00,2020-01-01 07:34:00,238.365138809442
C3,A5,T1,2020-01-01 06:00:00,2020-01-01 08:28:00,231.204067846924
C3,B1,T1,2020-01-01 06:00:00,2020-01-01 09:00:00,296.244059631761
C3,B2,T1,2020-01-01 05:45:00,2020-01-01 08:49:00,304.373126395662
C3,B3,T1,2020-01-01 08:45:00,2020-01-01 11:54:00,304.693378714006
C3,B4,T1,2020-01-01 07:30:00,2020-01-01 10:42:00,301.716944443997
C3,B5,T1,2020-01-01 08:45:00,2020-01-01 11:51:00,295.977991241764
C3,D1,T1,2020-01-01 05:15:00,2020-01-01 09:28:00,409.087352766575
C3,D2,T1,2020-01-01 05:15:00,2020-01-01 09:25:00,400.95277858793
C3,D3,T1,2020-01-01 06:00:00,2020-01-01 10:14:00,409.71207765006
C3,D4,T1,2020-01-01 08:15:00,2020-01-01 12:21:00,407.708539563843
C3,D5,T1,2020-01-01 06:30:00,2020-01-01 10:37:00,402.363638683774
C3,E1,T1,2020-01-01 07:00:00,2020-01-01 11:29:00,432.626991752867
C3,E2,T1,2020-01-01 09:00:00,2020-01-01 13:27:00,430.409772533992
C3,E3,T1,2020-01-01 08:30:00,2020-01-01 12:46:00,428.953509281461
C3,E4,T1,2020-01-01 05:45:00,2020-01-01 10:02:00,432.873670109831
C3,E5,T1,2020-01-01 09:15:00,2020-01-01 13:32:00,425.279459028913
C4,A1,T1,2020-01-01 07:45:00,2020-01-01 10:09:00,239.995016950567
C4,A2,T1,2020-01-01 08:45:00,2020-01-01 11:12:00,230.847099881508
C4,A3,T1,2020-01-01 08:45:00,2020-01-01 11:18:00,233.628821033722
C4,A4,T1,2020-01-01 07:15:00,2020-01-01 09:40:00,235.758469872671
C4,A5,T1,2020-01-01 09:00:00,2020-01-01 11:31:00,232.342287152818
C4,B1,T1,2020-01-01 05:30:00,2020-01-01 08:35:00,299.850057913977
C4,B2,T1,2020-01-01 08:15:00,2020-01-01 11:16:00,300.435233762675
C4,B3,T1,2020-01-01 06:45:00,2020-01-01 09:55:00,299.518043277479
C4,B4,T1,2020-01-01 09:00:00,2020-01-01 12:06:00,302.857190138457
C4,B5,T1,2020-01-01 07:30:00,2020-01-01 10:40:00,297.548124604367
C4,D1,T1,2020-01-01 05:15:00,2020-01-01 09:29:00,400.757951884286
C4,D2,T1,2020-01-01 09:00:00,2020-01-01 13:07:00,405.105769800457
C4,D3,T1,2020-01-01 07:45:00,2020-01-01 11:55:00,402.62504636714
C4,D4,T1,2020-01-01 06:30:00,2020-01-01 10:37:00,409.080352127739
C4,D5,T1,2020-01-01 05:30:00,2020-01-01 09:36:00,408.743418136731
C4,E1,T1,2020-01-01 05:30:00,2020-01-01 09:56:00,428.878264767528
C4,E2,T1,2020-01-01 09:00:00,2020-01-01 13:17:00,426.039023643816
C4,E3,T1,2020-01-01 06:00:00,2020-01-01 10:16:00,431.623848804017
C4,E4,T1,2020-01-01 06:30:00,2020-01-01 10:50:00,431.032585162578
C4,E5,T1,2020-01-01 09:15:00,2020-01-01 13:40:00,427.059793416255
C5,A1,T1,2020-01-01 05:15:00,2020-01-01 07:33:00,238.344372760757
C5,A2,T1,2020-01-01 05:30:00,2020-01-01 07:48:00,233.801076143957
C5,A3,T1,2020-01-01 08:15:00,2020-01-01 10:39:00,231.311627757826
C5,A4,T1,2020-01-01 07:15:00,2020-01-01 09:46:00,230.189958976199
C5,A5,T1,2020-01-01 09:00:00,2020-01-01 11:21:00,236.623133808267
C5,B1,T1,2020-01-01 05:45:00,2020-01-01 08:51:00,304.276847461608
C5,B2,T1,2020-01-01 06:45:00,2020-01-01 09:56:00,296.820202543074
C5,B3,T1,2020-01-01 07:30:00,2020-01-01 10:37:00,302.125957826693
C5,B4,T1,2020-01-01 09:45:00,2020-01-01 12:54:00,302.967974865147
C5,B5,T1,2020-01-01 07:45:00,2020-01-01 10:49:00,298.680096099225
C5,D1,T1,2020-01-01 07:00:00,2020-01-01 11:10:00,407.815337534802
C5,D2,T1,2020-01-01 08:15:00,2020-01-01 12:22:00,406.913959884969
C5,D3,T1,2020-01-01 08:15:00,2020-01-01 12:23:00,402.008289559177
C5,D4,T1,2020-01-01 08:45:00,2020-01-01 13:00:00,402.899185046359
C5,D5,T1,2020-01-01 06:00:00,2020-01-01 10:02:00,403.651401965866
C5,E1,T1,2020-01-01 05:00:00,2020-01-01 09:28:00,429.099998323662
C5,E2,T1,2020-01-01 07:30:00,2020-01-01 11:47:00,427.316771657997
C5,E3,T1,2020-01-01 06:30:00,2020-01-01 10:59:00,433.975045003254
C5,E4,T1,2020-01-01 09:15:00,2020-01-01 13:45:00,433.464313685988
C5,E5,T1,2020-01-01 05:00:00,2020-01-01 09:17:00,427.319743242365
D1,A1,T1,2020-01-01 08:00:00,2020-01-01 10:34:00,242.088842380669
D1,A2,T1,2020-01-01 09:00:00,2020-01-01 11:37:00,248.611538533791
D1,A3,T1,2020-01-01 07:00:00,2020-01-01 09:32:00,249.513555357423
D1,A4,T1,2020-01-01 09:00:00,2020-01-01 11:27:00,244.953232593927
D1,A5,T1,2020-01-01 07:00:00,2020-01-01 09:39:00,248.527963098618
D1,B1,T1,2020-01-01 07:00:00,2020-01-01 10:43:00,368.647349016493
D1,B2,T1,2020-01-01 08:15:00,2020-01-01 12:04:00,363.604331821134
D1,B3,T1,2020-01-01 09:00:00,2020-01-01 12:47:00,365.119368805517
D1,B4,T1,2020-01-01 09:30:00,2020-01-01 13:18:00,360.839409207089
D1,B5,T1,2020-01-01 09:45:00,2020-01-01 13:33:00,363.935617298771
D1,C1,T1,2020-01-01 08:30:00,2020-01-01 12:54:00,422.883107938072
D1,C2,T1,2020-01-01 06:45:00,2020-01-01 10:58:00,415.687704208555
D1,C3,T1,2020-01-01 07:15:00,2020-01-01 11:30:00,419.798010807909
D1,C4,T1,2020-01-01 09:15:00,2020-01-01 13:26:00,418.716737505863
D1,C5,T1,2020-01-01 06:15:00,2020-01-01 10:27:00,424.63249372758
D1,E1,T1,2020-01-01 08:00:00,2020-01-01 13:10:00,508.60873393385
D1,E2,T1,2020-01-01 06:00:00,2020-01-01 11:05:00,500.936729378568
D1,E3,T1,2020-01-01 09:30:00,2020-01-01 14:40:00,508.398254498476
D1,E4,T1,2020-01-01 08:15:00,2020-01-01 13:21:00,504.445494611854
D1,E5,T1,2020-01-01 08:00:00,2020-01-01 13:13:00,501.567543499018
D2,A1,T1,2020-01-01 09:15:00,2020-01-01 11:40:00,240.809019021058
D2,A2,T1,2020-01-01 06:00:00,2020-01-01 08:30:00,246.664199220451
D2,A3,T1,2020-01-01 06:45:00,2020-01-01 09:14:00,249.169149096152
D2,A4,T1,2020-01-01 07:15:00,2020-01-01 09:40:00,241.351111353606
D2,A5,T1,2020-01-01 06:00:00,2020-01-01 08:35:00,240.827921216149
D2,B1,T1,2020-01-01 07:15:00,2020-01-01 11:06:00,367.123445316522
D2,B2,T1,2020-01-01 06:15:00,2020-01-01 10:03:00,365.203127608443
D2,B3,T1,2020-01-01 07:15:00,2020-01-01 10:56:00,367.648689654668
D2,B4,T1,2020-01-01 08:15:00,2020-01-01 11:58:00,367.754469623518
D2,B5,T1,2020-01-01 08:30:00,2020-01-01 12:19:00,367.385623588536
D2,C1,T1,2020-01-01 08:15:00,2020-01-01 12:39:00,416.243660451876
